home_finance_f
.3813505
-.975682
-.3643757
-.5591293
.2710603
.5213419
.7113228
2.585933
1.499032
1.112758
-.8315725
.9235599
1.292934
.8404101
.702726
.7910372
1.10022
1.500393
1.146329
.6975732
.307547
.1209102
.0167209
-.4418957
-.1415402
.2308789
.7842916
-.1125512
-.224195
1.448034
1.22654
.0877211
-.7158614
-1.297143
-1.368027
-.9252397
-.6701773
-1.587746
-.9234152
-.8099195
-.5426992
.1960283
.7622926
-.3514631
-1.562313
-1.346182
-2.368206
-1.337446
.117511
-.618137
-.9604166
-1.21647
-.4401782
.4123775
1.463329
.3962824
-.9564644
