summer_leisure_f
-.8964087
-.8161143
-.2749627
.0345089
.8792466
1.925959
1.740179
.8764535
-.4080684
-.8704405
-1.136627
-.6177414
-.9419153
-.9087158
.0905671
.2170205
1.021096
1.931544
1.549035
.6526839
-.3678014
-1.080037
-1.06896
-.9148087
-1.075429
-.9742363
-.4329618
-.0097996
.8515783
1.692402
1.278495
.6076231
-.3245053
-.8987426
-1.14988
-.6222172
-.8376626
-.8519828
-.2662214
.1653453
.8981417
1.769835
1.513424
.635178
-.7125122
-1.111537
-1.279362
-.8498362
-.8755108
-.9642271
-.5166121
-.1352434
1.05161
1.444745
1.491156
.5501026
-.6768492
