health_conditions_f
-1.511402
1.690743
-.1411188
1.808212
.2957253
-1.237766
-.1042155
-.7247628
-.4901288
.8822695
1.117725
-.5162064
-.8894319
1.044237
-.0991565
1.898258
-.0560247
-1.946585
-.8262455
-1.335343
-.1548106
.4797824
.567244
-1.304955
-1.569421
.0056992
.2676537
.7487991
-.4841568
.1548376
-.7360245
-1.941937
-1.249277
.5624115
.7989914
-.170734
-1.120218
-.3971692
-.5742879
1.497172
.5660906
.7268244
.8832104
.6842574
.4489703
1.703765
1.720351
.6975597
.2560393
.2290752
-.0079642
1.004192
.303711
.0512373
-.9004654
-.7654368
-1.839799
