health_conditions_f
-.3340062
1.429065
1.269088
1.384922
.1678455
-.0793748
-.4405836
-1.315908
.0604556
1.141872
1.295267
.0021293
-.0426051
1.393846
1.075852
.7796716
.1325886
-.589115
-1.0647
-1.333861
-.2639491
1.238743
.5975088
-.628199
-1.570391
-.0110839
.2772844
.71143
-.4123621
-.4975389
-.4341977
-1.15112
-.7818992
.7589118
.8879938
-.3062468
-.8998519
.1516195
.2194698
.374593
-.1294058
-.2078454
-.3576111
-.9178838
-.4581557
1.135269
.5986689
-.1051803
-.8891575
.3148055
.1698403
.5280267
-.3669766
-.39948
-.3689004
-1.240017
-.4991614
