respect
1.607146
2.071355
.6934144
.5814302
.6754112
1.219486
.6765732
1.704506
.617663
-2.303133
-.2816454
-1.410706
-.3654101
2.494157
.1239671
.9387754
-.2404728
.1945887
1.104831
1.868772
-.0809115
1.563065
1.527165
.6262699
1.086478
.0260128
-.1058517
.3182722
.1704611
1.516741
.0582919
-1.388503
-2.809471
-1.375483
-.371119
-.0347763
-.2328943
-.4672093
-1.915889
-.8038177
-1.360479
.7189929
-.5724489
-1.264963
-.6954392
.1227506
2.151243
.6797649
2.223215
.3690655
.4782467
.6690782
-1.821414
2.257022
1.264879
-.3297673
-1.627286
