civic_f
.2135239
1.515234
.8907272
1.53227
.3869202
2.208229
1.724103
.6734631
.3226283
.9659389
.8034387
.3275465
.033847
1.08542
.878527
.362038
.2315556
1.356665
1.056168
.1874817
-.0083409
.2387045
.3436728
-.5873815
-.7979336
-.4599229
.4747637
-.5354811
.8658093
1.674445
.9003772
.6752071
-.4507774
-.2442462
.0229877
-.410269
-.8802828
-.3393334
-.3801674
-1.23815
-.0714659
.9147103
.1277257
-.8165343
-2.295735
-1.655798
-.9604513
-1.264957
-1.14214
-1.479887
-.4841805
-1.500574
-1.394945
-.0085801
-.5803918
-.9522707
-2.053933
