sadness
1.73315
-.6475213
-.6993359
-.7394972
.3311774
-1.315973
-.2328024
.111692
.8796104
2.046553
1.194903
2.078995
.121865
.4128847
-1.272956
-.019635
-.7725051
-.1791634
-.2709323
-1.082521
-.4500997
.2861938
.028739
3.307526
1.787382
.0750855
-.830386
.5519335
-1.251733
-.2199353
-.1131435
.3135676
.602181
-.216813
-.5675129
1.225542
1.106564
2.004862
-1.165275
.5627324
.0158623
-.7429085
-.4763097
-.8354136
1.426816
.7697163
.5708379
1.491527
1.003627
.9329513
-.492647
-.9287217
-1.262088
-.9263957
-1.072059
-1.490247
1.280051
