civic_f
.6214496
.4338571
1.334889
.2434833
1.476931
2.277076
1.39122
.6349145
.4171832
-.5892266
-.4409037
.8070705
.1516847
-.0571372
-.0482528
.8936267
1.775009
1.288311
.7143581
.4589706
-.0039046
.810434
.8208891
-.1190879
-.9562636
.5733774
-.4580759
.2249375
1.469189
1.96511
.5054392
-.1783687
.5645731
-.6827955
-.8978343
-.5337832
-1.471625
-.7628519
-.5675505
-.6587747
.6648511
.4572487
-.5448723
-.6521007
-1.498237
-1.648546
-.9562039
-.6127533
-.937176
-1.24827
-.7956124
-1.245386
-.4761058
-1.006779
.6033753
-.8897013
-2.641279
