laugh
-2.305691
-2.126261
-1.131714
-1.03478
-.8750377
-.1001423
-.7699227
-1.413948
-.2577258
-.9576609
.08994
-1.611046
-.2961424
-.6603679
1.17519
.9654458
.6059998
-.0876345
.1122589
.8999404
.5493326
.2416423
-1.328837
-1.935448
-.9086937
-.0229186
1.281705
.4651293
.4372421
.9236654
.8146411
2.078042
.8362233
.4705113
.3020134
-.3585504
-1.101603
.4012294
1.302364
.1655193
.9361794
-.6721289
-.1950546
1.076941
.4766603
.2304453
.8673464
-.6271644
-.3235984
.4708066
-.2947063
.8140875
1.461902
1.730745
.5325728
.5570895
.4039651
