fin_security_f
1.139968
-.7047322
-.8422024
-.3442015
.1563131
1.397041
1.514476
1.675822
-1.298393
-.8373075
-.6329259
-.1693765
-.3841472
-.8721607
-.7368644
-1.467
-.9612429
.0776418
.4183841
-.8190021
-1.552196
-1.398532
.2309155
-.3195689
-.2523612
-1.27141
-1.496145
-1.33099
-.5869117
.0709046
1.132419
.3763468
-1.059359
.0266001
.2896657
.8259732
.9201758
-.3921098
.5153397
-.5862286
-.0424135
.8036855
2.08928
.4227676
-.8187646
-.3611418
.1019216
1.379478
.5844154
-.0095482
-.362693
-.3717822
-.0181669
1.963516
2.691533
1.718306
-.2230121
