big_picture_f
.9941027
.725963
.5136715
.3929671
-.507552
-1.676829
-1.482534
-.6920043
1.387835
.2176542
.9687724
.429406
1.163889
.8214664
.2934613
.4990353
-.3670832
-1.59665
-1.762562
-.9191458
1.375747
.8509341
.8333967
-.0593174
.0359469
.348752
-.3064056
.0765349
-.514721
-1.522953
-1.719489
-.9114935
.7328636
.6008356
.3591593
.6681203
1.032341
.805561
.5458023
.4601717
-.3472628
-1.517679
-1.893517
-1.052604
1.077312
.841831
.948064
.3053737
.4850684
.5872052
.7388092
.350449
-.4173727
-1.843714
-2.111124
-.8632295
1.61674
