summer_leisure_f
-.9666377
-.8097715
-.5773885
.0259341
.7263011
1.67208
1.934782
.7546934
-.3246831
-.7969789
-1.496657
-.8744007
-.847585
-1.048946
-.1159771
.0558441
.8253307
1.68214
1.481589
.8290873
-.1918153
-1.107692
-1.329533
-.7400848
-.9237989
-.9638951
-.3457095
-.1213905
.7437086
1.543781
1.514817
.8094946
-.3386115
-1.120399
-.9972606
-.8250054
-.6752069
-.9693139
-.5378344
.0669856
.8101472
1.58356
1.646235
.9969081
-.5258577
-.8789333
-1.152178
-.7548241
-.8119421
-.9119837
-.3840555
.027806
.927229
1.691332
1.491831
.9266732
-.301942
