civic_f
.8465673
-.0788646
1.132853
1.235923
.0682137
1.58797
1.213986
1.072496
.8112081
-.400861
2.544865
.5155371
-.4563324
-.3805241
.4491202
.0857123
.113401
1.944645
.7071895
-.354461
.6388285
.392033
-.1854819
-.4043551
-1.193671
-.9683158
.3265854
.3138134
1.624959
1.322651
1.364175
.5478054
.2568229
.6099201
.4965409
-.1057189
-.7521973
-1.100155
-.4501224
-.7615929
.8174797
-.4292916
-.8310265
-.6172115
-1.728444
-1.956391
-1.322341
-.6561193
-.9860458
-1.746751
-1.044233
-1.83725
-.7712269
.2315869
.0166394
-.7948914
-.9756533
