big_picture_f
.8540447
1.022714
.5626779
.1673
-.4549756
-1.609097
-1.593233
-.3843919
.950369
.9377204
1.143131
.4043007
.362141
.4104695
.5200868
.3267647
-.8357249
-1.856582
-1.723383
-.0174489
1.043502
.8022867
.5217654
-.2050584
.2048078
.3729244
-.3085291
-.0522181
-.8370888
-1.789607
-1.824784
-.0513466
1.131038
.7498901
.7595571
.5784339
.0970575
.8763089
.2199114
.2404719
-.3361574
-1.914464
-2.199797
-.0605088
1.40545
.6130757
.7085955
.4789732
.3007233
.6782895
.2975767
.5219728
-.1697981
-2.206985
-1.836167
.2072037
1.795809
