health_conditions_f
.4385199
1.262154
.4015944
1.725546
.3538183
-.3285406
-.6556252
-2.205202
.4898111
.6058349
1.49562
-.900413
-.378448
1.92539
2.473245
.90135
.363332
.0233669
-2.176894
-.6176813
-.860916
.3616523
-.2967557
-1.335692
-1.806437
-.1863604
.5558785
.1048573
-.2281933
-.355235
-.3304021
-.895946
-.9918705
.7583322
.6878936
.1381222
.2261737
.3956751
-.1952978
.423519
-.0446959
-.6909604
-.2560419
-1.749481
-.4559155
.8590131
1.494371
.1662886
-1.719234
1.122732
.4885765
1.173708
-.4116749
.3337401
-.4933108
-1.607697
.4248056
