healthy_habits_f
1.665141
.1994812
1.022209
.5098424
-.3943217
-.029464
.8486491
-.6021751
-1.22335
-2.249814
-1.735387
-.9475961
.8171138
.0561398
.6394256
.6304512
.7167659
1.081533
1.029724
-.2843989
-1.90285
-1.239984
-1.298907
-1.117807
1.235891
.22138
1.885644
.7458454
.340152
.449643
1.572207
.1398525
-1.699747
-.9112257
-.9960542
-.5452061
1.373462
.671523
.674303
.444444
.243509
1.033078
.6395253
.2121885
-1.434864
-1.637925
-.7572319
-1.018079
.4333709
-.1992454
.2318057
.6339484
.0136749
.3031021
.9259976
-.1092052
-1.306184
