personal_security_f
-1.253543
-.4660062
-.8824617
-.570042
-.1060695
-.8935226
.6163576
-.6376907
-.8184276
-1.590029
.1067619
.39377
-.5376275
-.194893
-.9078341
-.5382738
-.7912118
-.1534765
.0725634
-.5453667
-.2630952
-.3845621
.0124817
4.710538
3.361303
.4315081
1.152847
.6624854
-.0544657
-.4744152
.9145024
-.9373809
-.9069027
-1.14542
-.0524784
.1138875
-.4013249
-.9551252
-.5264886
.2526959
-.690806
-.0644358
.9041263
.4162525
.0254235
-.1760301
.8291046
1.153069
.3173597
-.0442437
.6024399
.3472395
-.2896424
.3570613
.5184852
-.018203
-.0007692
