happiness
-1.64966
-1.351609
-.2390983
-.5571755
-.236034
-.137925
.2044467
-1.401648
.1531644
-.9220383
-.3573721
-.8381419
-.2068229
-.7006786
.764225
.4968117
.2798459
.2935633
1.684858
1.023471
.7850439
-.5829545
-1.574711
.2757937
1.044976
.8284425
.1164849
1.031936
.4809801
.577688
-.0039751
.4191746
.1719882
.093334
.365183
-1.163867
-.4765567
.7796342
.0289345
.2826658
.0495345
.2014332
-.1701275
1.482005
.0166191
.3001064
.0162072
-.6482725
-.0082338
.3540242
.2616954
1.216954
.7527558
.8802459
.6419939
1.168094
.5425888
