happiness
-.4051655
-.881202
-.854929
-.5609919
-.3808807
-.8372921
.0139471
-.7635067
-1.124307
-1.563729
-.5241217
-1.011197
-.0981992
.2032071
.9268039
1.148233
.2390652
-.1230308
1.780133
1.198824
.3749664
-.0719895
-.7139909
-.0268965
.3492415
.076075
1.085619
1.413645
1.181772
1.160109
.2702004
.4622141
.6056201
-.3426739
.2647771
-.1526161
-.4736137
-.7673256
.3503208
-.3832843
-.2196742
.4010509
-.0332187
1.027442
.7169253
.3718621
.2279663
-.0520043
-.1378668
.6383673
.411163
.5016494
.7094477
.3095626
.1062359
.9734132
-.1561518
