stress
-1.363377
-.2563985
2.313436
1.475826
-.2850426
.5421203
-.5002922
2.043407
1.220198
1.792
1.388292
-.0355941
.5270846
1.060463
.41751
-.1540847
-.1129341
-.6324842
-.7472719
2.094525
1.357979
1.658406
1.960641
.324081
-.5056008
-.4052509
.4683292
-.4559735
.1472555
-.7919196
-.343779
1.223378
.3121652
1.751792
.6398656
.0875945
-.6445624
-.884254
-.1745375
-.1682821
-.8506388
-.7920086
-1.394096
.9345507
1.660333
1.373126
.9769623
-1.705079
-.5667534
.228465
-.665167
.0444585
-.827966
-1.958136
-.5120648
.801798
2.297507
