respect
.2794918
1.762346
.9005417
.5198662
-.576933
.5816898
.1985756
-1.233486
-3.061569
-3.486712
-1.253508
-.9654672
-.0363789
1.000722
-1.029744
-.5066304
-.4784634
.5367866
.312794
-.0578791
-.9286417
-1.534172
.7610092
-.0300906
2.661663
.5128274
-.169423
-.5245836
-.2330621
.1661559
1.118548
1.124796
-.448024
1.341274
-1.916149
.3947485
1.668036
1.586658
.4174462
.2689206
.1006273
1.004704
1.210084
.149303
.7213609
1.506956
.6614435
.3235723
.7289658
.6282956
2.139791
1.938478
.1680743
1.036808
.2596481
.0635638
.2543417
