learn
-1.311491
-.6912779
.2821572
.4877631
.2217992
-.8947889
-.926693
-1.266198
.5354254
.1795483
1.561021
.8067979
.379658
.8700538
.7972028
1.506325
1.080643
.6721618
-.5976866
.1423781
1.516309
.8016597
-.0791511
-.1825594
-.5898304
-.1504484
.9388033
1.070715
1.06072
.1142581
-.0392838
.0336564
1.451788
1.865202
2.170517
-.2662833
-.5772178
-.5082121
.6914093
.6552515
1.278103
.4514218
-.8640743
.1878307
.4757498
.7423508
1.103708
.1210727
-.9207005
.8483568
.4026186
.603465
.736094
-.6629226
-.7516076
-.4510026
1.127434
