stress
.1650183
-.5894715
.7609394
.0396038
-.2784187
-.7506835
-1.537951
-.1198446
1.616118
2.937567
1.61714
.7294484
.1330227
.6848259
.0413114
-1.375744
-.4896208
-1.928176
-1.203354
.2672899
1.800101
1.766588
1.565958
-.047449
-.8685194
.0382451
-.6080425
-1.022412
-.0966564
-1.561767
-1.058781
.4516051
1.49565
2.390044
1.142273
.3873924
.3547618
.8151678
.6792542
.0946767
.023221
-.9619043
-1.002634
.4183313
1.745139
2.110759
1.335172
.458905
.0531278
1.188681
.9595186
-.1164707
.4047548
-.931904
-1.110582
.2353718
2.143404
