worry
1.103704
1.097744
.1635635
.4715478
1.111118
.2151993
.3647571
2.184414
.8504754
1.570797
.8154877
1.872516
.7708405
.1768022
-1.124009
-1.259248
-.8401811
.0121809
-.0540023
-.3210004
.8244345
1.699519
1.678122
.592453
.0599223
-.7116177
-.4914415
-.7304564
-.6240702
-1.110675
-.447556
.339907
.665613
.5242606
.1592179
1.279362
1.298564
.5071282
-.2150399
.3867379
-1.260086
-.7250966
-.7218995
-.2163266
.2536764
.4520065
.1385298
.708595
.9753492
.047192
-.1913531
-.4386829
-.6227816
-1.107841
-.4550147
.3266565
1.079983
