laugh
-1.444465
-1.253466
-.5360671
-.8024406
-.0565573
-1.04815
-1.447747
-1.21178
-1.302175
-.9074529
.2267757
-1.110183
-.8077869
-.2936638
.509101
-.0097415
.4736684
.1612379
1.452809
1.67412
.1050156
-.2277701
-1.528389
-.8950543
-.911839
.4211008
1.162552
.5656438
1.235084
1.277372
.5766918
1.577184
-.3052182
.4912986
.3116843
-1.756113
-1.078305
-1.38429
.391522
.1969179
1.063949
1.285807
1.382172
2.455848
.4613816
1.294575
-.0601074
-.8427721
-.475733
1.155993
.5870588
-.1254602
.5146205
-.1014032
.3732901
1.645193
-.8255386
