respect
1.482262
.9367664
.8872274
.0916179
.5031691
1.297081
.057714
.1842983
-1.481036
-3.019537
-1.62098
-2.457524
-1.152319
-.4099639
-.169751
-.9179698
-.4641763
.7397603
.4603004
.6854239
.0965255
-.343918
-.6324417
-1.318432
1.337936
.0625729
.044134
.3244875
.085473
-.6912469
.7183381
.3295613
.2016739
-.7969485
.8665
-.6536219
.0557006
.0398288
1.125168
.5276647
-.1643614
.0884166
.8670845
-.0882057
.9688853
1.07569
.6973334
.7331723
2.424539
.2331358
2.297969
2.672301
.4521074
.7200768
1.425047
.3094006
.8160902
