summer_leisure_f
-.3280578
-.0596866
.7736851
.805077
1.641256
2.155788
1.91629
.2916339
-.6720399
-.6862346
-.6621256
-.3438763
-.4901897
-.4219368
.5368568
.4223754
1.109798
1.652624
1.290051
.1139335
-.6668709
-1.093024
-.9086586
-.8190169
-1.260641
-.7601257
.2481126
-.3021586
.6328225
1.497276
.7811527
-.0053409
-1.09292
-1.337999
-1.143963
-.744927
-.9603177
-.9867436
.0623497
-.1785577
.7808787
1.648118
1.516911
.3792469
-1.251797
-1.441122
-1.263461
-.844008
-1.204063
-.9367437
-.3631892
-.206277
.7814294
1.456336
1.335115
.5892568
-.9823
