fin_security_f
1.880046
.6368448
-.1850406
.7073208
-.2019829
1.296641
1.700879
.6573915
.2274168
-1.08928
-.5725268
.4819367
-.2483407
-.5844486
-1.097925
-.9681395
-1.27305
-.6456851
-.2199133
-1.295654
-2.069658
-1.898772
.0025162
.4052317
1.161278
-.0366683
-1.367863
-1.042891
-.756674
.605527
.2869448
-.7898812
-1.020215
-.0795188
-.8586974
1.452023
.84268
-.8864724
-.6019376
.1883521
-.3311098
-.5488727
2.055859
.5031213
-.8070194
-.8389012
.5979728
1.803959
1.33231
.2028236
.2235214
-.581391
-.0601038
.9355144
1.716088
1.560205
-.5057718
