anger
-.5109109
.2758276
-1.042204
-.4530391
.2418643
-.1454237
.7031022
.5228634
.1168078
.2029097
-1.33263
.0891128
-1.267578
-.0719989
-2.444427
-1.10262
-.7291647
-.5146888
-.3522441
.8375422
-1.042359
.2023374
.9484059
-.0739079
-.096496
-.6159152
-1.086748
-2.047287
-1.054633
-.1017623
-.0713831
1.036031
-.0315985
.4349194
-.5653016
.155694
.4476003
.4558228
-.5347922
-.623153
-.1791567
.8721303
.7661411
1.4756
1.464906
.8608109
.2877116
.2899317
-.6426943
-.1444351
-.6411371
.3315886
.0758589
.0475705
-.0028064
.1287927
-.0193855
