anger
.0281367
-.3785997
-.4253097
-.804456
.5676036
-.5768146
-.495699
.7593785
-.4601374
-.3760793
.2319211
-.3396817
-.1471952
-.3867414
-.4149598
-.8233343
-.3484566
-1.250959
-.1802684
.1909941
.2561294
-.033669
-.2522955
.8049455
-.1945079
-1.392214
-.4539954
-.6138301
-.8210403
-.4450912
-1.066897
-.2094076
-.0064882
-.2817681
-.3238621
1.109249
.4392568
.5217106
-.7122995
.139201
-.0544869
-.1559316
.1886129
.5846359
.150924
-.302956
-.0426627
1.116602
.6409114
.2107214
-.8053194
-.3712401
-.3459262
.241449
1.001557
.2715642
.5690772
