region,date,politics_security
Lorraine,2013m1,-.0379233513958752
Lorraine,2013m2,-.2310889145359397
Lorraine,2013m3,-.2631434544920921
Lorraine,2013m4,-.6053497951477766
Lorraine,2013m5,-.2441138982772827
Lorraine,2013m6,-.6668838184326887
Lorraine,2013m7,-.9514995455741883
Lorraine,2013m8,-.6650622516870499
Lorraine,2013m9,-.6114774730056525
Lorraine,2013m10,.0870787233114243
Lorraine,2013m11,.4559948161244393
Lorraine,2013m12,.0293988661840558
Lorraine,2014m1,.3122085154056549
Lorraine,2014m2,.5259631149470806
Lorraine,2014m3,.7535516802221537
Lorraine,2014m4,.4400712117552757
Lorraine,2014m5,-.0843278966844082
Lorraine,2014m6,-.4208593640476465
Lorraine,2014m7,-.7334517315030098
Lorraine,2014m8,-.5003059290349483
Lorraine,2014m9,-.1204969517828431
Lorraine,2014m10,-.1828512627631426
Lorraine,2014m11,.4296286836266517
Lorraine,2014m12,-.1379075068980455
Lorraine,2015m1,.7044721215963363
Lorraine,2015m2,.5855040729045868
Lorraine,2015m3,.6406117992475628
Lorraine,2015m4,-.0307779322378337
Lorraine,2015m5,-.4199824564158917
Lorraine,2015m6,-.7311331242322922
Lorraine,2015m7,-.9749158918857574
Lorraine,2015m8,-.6285468757152557
Lorraine,2015m9,.7464487731456757
Lorraine,2015m10,.3752638526260853
Lorraine,2015m11,1.121993262693286
Lorraine,2015m12,1.11442973613739
Lorraine,2016m1,.2355799160897732
Lorraine,2016m2,.3819927185773849
Lorraine,2016m3,.1707668114453554
Lorraine,2016m4,.6226218342781067
Lorraine,2016m5,.25243009775877
Lorraine,2016m6,
