big_picture_f
.7902802
1.608183
1.080605
.8451404
-.2407705
-1.727506
-1.54692
.2892945
1.689841
.9974624
1.53117
.7732564
.718488
1.067689
.2013929
.2636613
-.8097732
-1.685366
-1.721647
-.1447622
1.367762
.7890423
.5301982
-.1275769
-.1603819
.6533706
.0701596
.3162882
-.6533989
-1.66787
-1.62768
-.2924961
1.184402
.5189093
.6527666
.4423113
.3400272
.5778376
-.3754006
.4287798
-.8487477
-1.657808
-1.710933
-.3704934
.9984586
.466818
.7390503
.1369256
.1390231
.0833903
.0091613
.0536361
-1.209423
-1.988244
-1.862277
-.5786664
.6533576
