date,cat_layoffs
2008m1,-.4645369
2008m2,-.408026
2008m3,-.3286647
2008m4,-.3316707
2008m5,-.3054806
2008m6,-.2871081
2008m7,-.3133831
2008m8,-.1607371
2008m9,.1985858
2008m10,.6938702
2008m11,1.442528
2008m12,2.085541
2009m1,2.51425
2009m2,2.586796
2009m3,2.342924
2009m4,2.171881
2009m5,2.029728
2009m6,1.664244
2009m7,1.372256
2009m8,1.218646
2009m9,1.24901
2009m10,1.349247
2009m11,1.304022
2009m12,1.163274
2010m1,1.192686
2010m2,1.302503
2010m3,1.335155
2010m4,1.09325
2010m5,.8820103
2010m6,.8485727
2010m7,.81789
2010m8,.6642664
2010m9,.5632475
2010m10,.6532946
2010m11,.9051374
2010m12,.9304113
2011m1,.4769247
2011m2,.0717617
2011m3,-.1203846
2011m4,-.1121841
2011m5,-.0038868
2011m6,.0837418
2011m7,.021997
2011m8,-.0463478
2011m9,-.1650914
2011m10,-.1702882
2011m11,-.1498606
2011m12,-.1216455
2012m1,-.0607825
2012m2,.009045
2012m3,-.0728524
2012m4,-.1502336
2012m5,-.0698198
2012m6,-.0833321
2012m7,-.1307389
2012m8,-.118874
2012m9,-.0157363
2012m10,.1340646
2012m11,.1891625
2012m12,.0405148
2013m1,-.0724007
2013m2,-.1644995
2013m3,-.1771354
2013m4,-.1681289
2013m5,-.2068039
2013m6,-.3305939
2013m7,-.6178792
2013m8,-.8263145
2013m9,-.9912495
2013m10,-1.057211
2013m11,-1.028346
2013m12,-.8749791
2014m1,-.7095111
2014m2,-.721203
2014m3,-.8047952
2014m4,-.8885061
2014m5,-1.021811
2014m6,-1.144861
2014m7,-1.165193
2014m8,-1.134444
2014m9,-1.069789
2014m10,-1.09782
2014m11,-1.101325
2014m12,-1.092523
2015m1,-1.062393
2015m2,-1.00881
2015m3,-.9467385
2015m4,-.8538886
2015m5,-.7067346
2015m6,-.5980027
2015m7,-.6823879
2015m8,-.795962
2015m9,-.9097286
2015m10,-1.05276
2015m11,-1.198565
2015m12,-1.200653
2016m1,-1.113578
2016m2,-1.046125
2016m3,-.961192
2016m4,-.8059329
