worry
.0845146
.1416748
.3189145
1.312179
.6179035
-.2796166
.7355809
.5820843
.8146265
1.31654
1.178221
.9804745
.1950627
.3178005
-1.055986
-.2570629
-.736312
-.0682215
-.4485621
.798756
.941463
1.289682
1.951881
1.258472
.9334137
-.3901064
-.8713492
-.5406103
-.4517076
-.1378732
.0606647
.413289
1.44961
.6737915
.8592362
1.188453
.9744691
.7866682
-.1049702
-.5029668
-.0450282
-.4057912
-.3447224
-.0256203
.4498724
.8267363
.8477483
.5401928
-.4960132
-.3979003
-1.592542
-.8690525
-.8847375
-.4162924
-.5746073
-.3828481
.5505237
