date,cat_education
2008m1,.997182
2008m2,1.0565
2008m3,1.023943
2008m4,.847813
2008m5,.4651249
2008m6,.0446527
2008m7,-.1165984
2008m8,.2688107
2008m9,1.040082
2008m10,1.312573
2008m11,1.151506
2008m12,.9442882
2009m1,1.038643
2009m2,1.28511
2009m3,1.348884
2009m4,1.122778
2009m5,.7238858
2009m6,.275057
2009m7,.107305
2009m8,.5508114
2009m9,1.424147
2009m10,1.859542
2009m11,1.793742
2009m12,1.475828
2010m1,1.39335
2010m2,1.530764
2010m3,1.628236
2010m4,1.431741
2010m5,.926967
2010m6,.3307949
2010m7,.000674
2010m8,.3264657
2010m9,1.07002
2010m10,1.470456
2010m11,1.306847
2010m12,.7275251
2011m1,.159819
2011m2,-.1308904
2011m3,-.2851916
2011m4,-.4688152
2011m5,-.7503098
2011m6,-1.120964
2011m7,-1.319911
2011m8,-1.039003
2011m9,-.4283224
2011m10,-.09273
2011m11,-.0889383
2011m12,-.2286317
2012m1,-.2101651
2012m2,-.1728881
2012m3,-.2357973
2012m4,-.4268686
2012m5,-.7533278
2012m6,-1.140684
2012m7,-1.315192
2012m8,-1.060294
2012m9,-.6040902
2012m10,-.5192282
2012m11,-.6790687
2012m12,-.7739434
2013m1,-.6053198
2013m2,-.3656457
2013m3,-.231778
2013m4,-.2984232
2013m5,-.6677809
2013m6,-1.148827
2013m7,-1.339868
2013m8,-1.007322
2013m9,-.3468235
2013m10,-.0572983
2013m11,-.2148631
2013m12,-.47609
2014m1,-.4979217
2014m2,-.3897616
2014m3,-.3259613
2014m4,-.4561275
2014m5,-.7359911
2014m6,-1.080762
2014m7,-1.227823
2014m8,-.8906381
2014m9,-.2269885
2014m10,.0133331
2014m11,-.1633727
2014m12,-.3798708
2015m1,-.3432155
2015m2,-.2027191
2015m3,-.1104433
2015m4,-.2725498
2015m5,-.679435
2015m6,-1.167642
2015m7,-1.386011
2015m8,-1.091738
2015m9,-.4281748
2015m10,-.104801
2015m11,-.1485906
2015m12,-.3233185
2016m1,-.343105
2016m2,-.2617822
2016m3,-.2293375
2016m4,-.2852267
