date,swb_stress
2011m1,-1.076419
2011m2,-.8117124
2011m3,-.7815756
2011m4,-1.150713
2011m5,-1.383708
2011m6,-1.141846
2011m7,-.5083383
2011m8,.4910505
2011m9,1.104244
2011m10,1.100586
2011m11,.6566637
2011m12,.3462258
2012m1,.1749599
2012m2,-.1698909
2012m3,-.5660478
2012m4,-.8450471
2012m5,-1.041048
2012m6,-.9929048
2012m7,-.6029855
2012m8,-.0989975
2012m9,.4507261
2012m10,.4566731
2012m11,-.0377443
2012m12,-.4176261
2013m1,-.6575127
2013m2,-.9055116
2013m3,-1.106376
2013m4,-1.152936
2013m5,-1.079463
2013m6,-1.205195
2013m7,-1.509276
2013m8,-1.521776
2013m9,-1.415867
2013m10,-1.542458
2013m11,-1.691323
2013m12,-1.353996
2014m1,-.6515664
2014m2,-.3570787
2014m3,-.6605901
2014m4,-1.279096
2014m5,-1.921374
2014m6,-2.18192
2014m7,-2.230271
2014m8,-1.882073
2014m9,-1.124411
2014m10,-.7823322
2014m11,-.9493158
2014m12,-1.112488
2015m1,-1.030154
2015m2,-1.075854
2015m3,-1.022664
2015m4,-1.361719
2015m5,-1.927912
2015m6,-2.300396
2015m7,-2.25044
2015m8,-1.620577
2015m9,-.8236763
2015m10,-.7177035
2015m11,-1.136719
2015m12,-1.5504
2016m1,-1.593795
2016m2,-1.361349
2016m3,-1.188367
2016m4,-1.157587
