date,swb_worry
2011m1,1.851172
2011m2,1.493547
2011m3,1.105006
2011m4,.9004974
2011m5,.9135799
2011m6,.9770269
2011m7,1.435389
2011m8,2.036668
2011m9,2.142669
2011m10,1.905262
2011m11,1.661894
2011m12,1.653835
2012m1,1.685191
2012m2,1.424
2012m3,1.134413
2012m4,1.133262
2012m5,1.35281
2012m6,1.534339
2012m7,1.725739
2012m8,2.301056
2012m9,2.894473
2012m10,2.554078
2012m11,2.029775
2012m12,1.230272
2013m1,.5523494
2013m2,.0930221
2013m3,-.2661788
2013m4,-.2760411
2013m5,-.027073
2013m6,.3446668
2013m7,.6191168
2013m8,.8393927
2013m9,.6956727
2013m10,.3467789
2013m11,.1465044
2013m12,.2040189
2014m1,.3740766
2014m2,.3410459
2014m3,.1261929
2014m4,-.0331601
2014m5,-.1293826
2014m6,-.1452081
2014m7,-.0268824
2014m8,.1890883
2014m9,.247436
2014m10,.1456902
2014m11,-.1303117
2014m12,-.3461702
2015m1,-.4000987
2015m2,-.50523
2015m3,-.4810479
2015m4,-.362185
2015m5,-.3666782
2015m6,-.0950247
2015m7,.3812853
2015m8,.8402623
2015m9,.9544744
2015m10,.9171484
2015m11,.7241301
2015m12,.4601043
2016m1,.2054308
2016m2,.0171641
2016m3,-.2608012
2016m4,-.3247404
