date,cat_spirituality
2011m1,.5678889
2011m2,.8671753
2011m3,1.001571
2011m4,.7127602
2011m5,-.126084
2011m6,-.9697104
2011m7,-1.178043
2011m8,-.6203423
2011m9,.3751049
2011m10,.9852441
2011m11,.8397853
2011m12,.2851761
2012m1,.0912213
2012m2,.149298
2012m3,.1697351
2012m4,.016514
2012m5,-.5630692
2012m6,-1.160252
2012m7,-1.202314
2012m8,-.748806
2012m9,-.173179
2012m10,.1210221
2012m11,.0307575
2012m12,-.0861704
2013m1,-.0919534
2013m2,.0596055
2013m3,.0729323
2013m4,-.1347275
2013m5,-.7254061
2013m6,-1.310895
2013m7,-1.371221
2013m8,-.9366674
2013m9,-.1633168
2013m10,.4432465
2013m11,.5079778
2013m12,.2924959
2014m1,.1759622
2014m2,.3717895
2014m3,.4807568
2014m4,.3230667
2014m5,-.329088
2014m6,-1.009404
2014m7,-1.081254
2014m8,-.5908102
2014m9,.2115669
2014m10,.670911
2014m11,.6623269
2014m12,.5371444
2015m1,.6457063
2015m2,1.003785
2015m3,1.21929
2015m4,.8045477
2015m5,-.2756399
2015m6,-1.267998
2015m7,-1.613942
2015m8,-1.129283
2015m9,-.1247752
2015m10,.5597264
2015m11,.7234502
2015m12,.5113439
2016m1,.4796427
2016m2,.6728877
2016m3,.7170574
2016m4,.6238798
