home_finance_f
.4766408
.2999159
.1646179
-.1655713
-.7560074
.7985802
.7392094
2.41616
.7896225
-.1888061
-.1619531
1.036802
2.28259
.990292
1.283705
.4048757
1.62432
1.787659
1.579813
.8469464
.571109
-.3025871
-.4847071
-.5189946
.2523175
.5806305
.711794
-.1011887
.4038998
1.214478
.5608327
-.7359908
-.5779217
-1.131872
-.9488086
-.9871303
-.6299273
-.8189903
-.8688822
-1.785777
-.2192593
.5035504
.1400804
-.615368
-1.562837
-1.244181
-2.001998
-.8129582
-.1520652
-.6530535
-.724462
-1.436816
-.341745
.1419023
.5235895
-.3336565
-1.862419
