date,cat_family
2008m1,-1.878547
2008m2,-2.121666
2008m3,-2.240975
2008m4,-2.337541
2008m5,-2.496555
2008m6,-2.586924
2008m7,-2.371588
2008m8,-1.687432
2008m9,-.7718414
2008m10,-.2883966
2008m11,-.4037167
2008m12,-.6818005
2009m1,-.8359644
2009m2,-.8761303
2009m3,-.9388145
2009m4,-.9912465
2009m5,-1.076711
2009m6,-1.183875
2009m7,-.998608
2009m8,-.4324361
2009m9,.3678133
2009m10,.9301926
2009m11,1.007691
2009m12,.8999984
2010m1,.8402043
2010m2,.7092246
2010m3,.5051984
2010m4,.3137888
2010m5,.1157852
2010m6,-.1516761
2010m7,-.1325233
2010m8,.3553019
2010m9,1.059872
2010m10,1.406857
2010m11,1.260535
2010m12,.857699
2011m1,.4952704
2011m2,.2605977
2011m3,.1382418
2011m4,-.0201482
2011m5,-.2835636
2011m6,-.4467146
2011m7,-.2297624
2011m8,.4223301
2011m9,1.113993
2011m10,1.434441
2011m11,1.255828
2011m12,.9649267
2012m1,.7029944
2012m2,.510768
2012m3,.3070677
2012m4,.0604457
2012m5,-.1564242
2012m6,-.2362184
2012m7,-.0606741
2012m8,.4591875
2012m9,.9976104
2012m10,1.180301
2012m11,1.014234
2012m12,.8010667
2013m1,.6372582
2013m2,.5770246
2013m3,.4356624
2013m4,.111723
2013m5,-.2602868
2013m6,-.4249209
2013m7,-.1843546
2013m8,.4061994
2013m9,1.006764
2013m10,1.306697
2013m11,1.088408
2013m12,.5254698
2014m1,.0848719
2014m2,-.0872622
2014m3,-.1481232
2014m4,-.303625
2014m5,-.576468
2014m6,-.7193279
2014m7,-.5608895
2014m8,-.1053674
2014m9,.4202292
2014m10,.7225892
2014m11,.6819418
2014m12,.4523513
2015m1,.2116536
2015m2,.0749662
2015m3,-.0308263
2015m4,-.2920478
2015m5,-.6190256
2015m6,-.7888811
2015m7,-.5775877
2015m8,.0211611
2015m9,.6078015
2015m10,.8280748
2015m11,.6691526
2015m12,.4461127
2016m1,.3057337
2016m2,.1936291
2016m3,.0842203
2016m4,-.0516935
