civic_f
.6144559
1.155558
2.093826
1.049839
.9732288
1.955307
.3487739
1.212717
.8090211
1.161861
2.227966
.8975253
-.5893776
1.740423
.429949
-1.773151
.24981
1.270573
.6918379
-.24368
-.2910924
.6892553
-1.193063
-.466869
-.6740449
.5402931
.4902578
-1.389636
1.356783
.1440563
-1.153577
-.1001428
-.9473456
-.5412189
-.7317361
.0801255
-.9094715
.1152448
-.2059475
-1.176756
.0699429
-.0353146
-.4705376
-.4939557
-1.855181
-1.088758
-.3939461
-.3006734
-1.255682
-1.247777
-.6715832
-.9912987
.1355068
.5807621
.3487805
-.6104299
-1.631433
