date,swb_job_satisfaction
2008m1,-.9631553
2008m2,-.7698579
2008m3,-.7891505
2008m4,-.8818483
2008m5,-1.059726
2008m6,-1.072437
2008m7,-.9978903
2008m8,-.7678946
2008m9,-.2027715
2008m10,.5418522
2008m11,1.184337
2008m12,1.663719
2009m1,2.06578
2009m2,2.230625
2009m3,1.981109
2009m4,1.47081
2009m5,.8105804
2009m6,.3733302
2009m7,.266302
2009m8,.3804403
2009m9,.7924705
2009m10,1.202557
2009m11,1.356261
2009m12,1.138877
2010m1,.9737038
2010m2,.9386649
2010m3,.8182207
2010m4,.65786
2010m5,.3885802
2010m6,.2898585
2010m7,.0930874
2010m8,-.1730051
2010m9,-.2963517
2010m10,-.2293549
2010m11,-.1808094
2010m12,-.1597215
2011m1,-.32637
2011m2,-.5030751
2011m3,-.585315
2011m4,-.6709402
2011m5,-.8681415
2011m6,-1.001216
2011m7,-.9881344
2011m8,-.8622986
2011m9,-.7005933
2011m10,-.601284
2011m11,-.6296263
2011m12,-.6853397
2012m1,-.6933045
2012m2,-.7365832
2012m3,-.8192911
2012m4,-.8882817
2012m5,-.9463884
2012m6,-.9774967
2012m7,-.9529408
2012m8,-.8082382
2012m9,-.6008618
2012m10,-.4991294
2012m11,-.4979098
2012m12,-.6924514
2013m1,-.9129802
2013m2,-1.045012
2013m3,-1.017757
2013m4,-1.084649
2013m5,-1.296067
2013m6,-1.457171
2013m7,-1.483774
2013m8,-1.436657
2013m9,-1.268532
2013m10,-1.121392
2013m11,-1.088598
2013m12,-1.024474
2014m1,-.9438367
2014m2,-.9215
2014m3,-.9544221
2014m4,-1.114078
2014m5,-1.410078
2014m6,-1.619238
2014m7,-1.71835
2014m8,-1.750505
2014m9,-1.661392
2014m10,-1.549672
2014m11,-1.520773
2014m12,-1.416879
2015m1,-1.226458
2015m2,-1.10726
2015m3,-1.177084
2015m4,-1.335239
2015m5,-1.702491
2015m6,-1.829398
2015m7,-1.714514
2015m8,-1.553565
2015m9,-1.389869
2015m10,-1.279082
2015m11,-1.350334
2015m12,-1.450013
2016m1,-1.468987
2016m2,-1.478765
2016m3,-1.463832
2016m4,-1.433438
