personal_security_f
-1.026108
1.101017
-.6365914
-.584093
-.6147771
-1.271205
-.4714755
-1.110388
-.6002392
-.2027136
-.3103731
.6377127
-.7508778
.0289297
-.7774286
-.2460331
-.3769799
-.1828068
.4071226
-1.007044
-.5272488
-1.768332
-.1067032
4.941511
2.861818
.8780931
.4667197
1.514159
.3755071
-.4587891
1.03057
-.0958431
.309728
-.6785643
.7180013
.1398821
.072512
.038643
-.0519891
-.7342529
.0564212
-.7204124
-.0297027
-.000572
.1094293
.2546861
.3984725
.2378647
-.4836878
.1270864
-.6050805
-.7985021
-.9401248
.639852
.3153675
.465914
.0419177
