family_stress_f
.1741005
-.0092614
.7995022
.4467086
.1556265
2.51011
.5700327
1.402412
.34625
-.3050805
-.1438231
.3855298
-.024669
-1.500903
.3282979
.732049
.4711474
.3950294
1.6241
2.501468
.4425064
-.3666224
.1929478
.2240316
-.9699807
-.563995
-.5040453
1.018916
.7965307
1.347217
-.0717545
.0761748
-1.207561
-.060035
.8028044
-1.038599
-.4693472
-1.904997
-1.651181
-.9374608
-.0396239
-.0586978
.8601962
-.2199294
1.127817
-.2534335
-1.573925
-.4395341
-2.13336
-.118068
-1.085612
-1.348597
-.3160516
.2054656
1.511745
-.4223183
-1.710248
