date,swb_learn
2011m1,.7235585
2011m2,-.1020837
2011m3,-.3458348
2011m4,-.0488886
2011m5,.5417745
2011m6,.936673
2011m7,1.005897
2011m8,.7729436
2011m9,.4123508
2011m10,.442785
2011m11,.5341844
2011m12,.5626774
2012m1,.7280986
2012m2,.7228758
2012m3,.5890422
2012m4,.7882795
2012m5,1.370764
2012m6,1.662854
2012m7,1.545527
2012m8,.9118051
2012m9,.4061454
2012m10,.09347
2012m11,.083172
2012m12,.0117293
2013m1,-.1599467
2013m2,-.23964
2013m3,-.1259369
2013m4,.2791969
2013m5,.5862308
2013m6,.8552909
2013m7,.6093775
2013m8,.1399548
2013m9,-.2552781
2013m10,-.6857052
2013m11,-.9405528
2013m12,-.7918112
2014m1,-.3509961
2014m2,-.3367149
2014m3,-.2265097
2014m4,-.1366898
2014m5,.1290702
2014m6,.4639913
2014m7,.1272611
2014m8,-.5882899
2014m9,-1.219703
2014m10,-1.274347
2014m11,-.8821576
2014m12,.0975453
2015m1,1.015811
2015m2,1.357019
2015m3,1.613163
2015m4,1.514336
2015m5,1.101943
2015m6,1.026159
2015m7,.9011492
2015m8,.5150424
2015m9,.0378799
2015m10,-.3323939
2015m11,-.6946825
2015m12,-.8653927
2016m1,-.5290396
2016m2,-.2076894
2016m3,.5970672
2016m4,1.627073
