respect
.7264136
-.3679398
1.440814
-.0901551
1.063851
.4608907
-1.773535
-.8625847
-2.255508
-1.948789
-1.452876
-1.601171
-.4932581
-.176128
-.3350885
-.8392051
.5497434
-.4418505
.372064
-1.035383
-2.287208
.1276155
-.4032549
-.5284274
1.81202
1.025952
.4332054
.0802021
1.93523
.1567798
1.336351
.7863684
-.9894169
1.369725
.5530242
1.779159
2.000363
1.114818
.6285971
.7509804
1.146702
1.480964
1.376181
-.2103055
-.8758886
.0953744
.5839925
.3416327
.8905211
.4736644
1.356499
1.381
1.545719
1.032149
.8754986
-.2074531
-1.36864
