family_stress_f
.4388651
-1.227836
1.519959
.2487144
-1.682065
1.665536
.7988131
2.683141
.7434481
1.002666
1.083899
.9438156
1.358399
.9761149
-.4117979
-.2605093
.4806044
1.467733
1.464521
2.400835
-.5449443
.2329024
.3657351
.8991262
-.3064013
-.4498306
1.184992
.0576306
.0270027
1.172449
-1.027012
.1189107
-.3064088
-.5636622
-1.257552
-.6730011
-.9776242
-.551351
-.4965569
-.805298
-.280267
-.6461821
-.4143073
-.4586508
-.5101361
-1.594656
-.9938699
-1.023503
-.7206064
-1.094572
-1.204574
-.6491715
-.4304446
-.7013893
-.0041885
.1511857
-1.21863
