date,swb_learn
2011m1,.7064602
2011m2,.4310614
2011m3,.2146083
2011m4,.1397975
2011m5,.0323888
2011m6,.1656241
2011m7,.3211506
2011m8,.5098733
2011m9,.7973561
2011m10,.8338603
2011m11,.5661335
2011m12,.4608091
2012m1,.8989937
2012m2,1.401428
2012m3,1.348947
2012m4,1.380642
2012m5,1.419652
2012m6,1.431409
2012m7,1.562907
2012m8,1.680169
2012m9,1.489762
2012m10,1.190472
2012m11,.7169602
2012m12,.2215149
2013m1,.0573227
2013m2,.1113695
2013m3,.1945815
2013m4,.3419959
2013m5,.524469
2013m6,.7593256
2013m7,.718875
2013m8,.4015464
2013m9,-.0737264
2013m10,-.6168336
2013m11,-1.059213
2013m12,-1.028753
2014m1,-.7462603
2014m2,-.6798993
2014m3,-.6562283
2014m4,-.4753861
2014m5,-.2640938
2014m6,-.2005955
2014m7,-.5472674
2014m8,-.9218262
2014m9,-1.20859
2014m10,-1.484652
2014m11,-1.890371
2014m12,-2.069885
2015m1,-1.873355
2015m2,-1.44699
2015m3,-.9582458
2015m4,-.4156046
2015m5,-.2038502
2015m6,-.2967891
2015m7,-.4262319
2015m8,-.5103912
2015m9,-.4990192
2015m10,-.5055045
2015m11,-.3475896
2015m12,-.1504402
2016m1,-.1043
2016m2,-.2668229
2016m3,-.3437457
2016m4,-.4241495
