happiness
-1.163605
-1.47581
-.7435346
.0077914
-.9473911
-.4393632
-.7404518
-1.301245
-.4863796
-1.721667
-.7153761
-1.20942
-.2954701
-.6866918
.9021204
1.203638
-.1825045
.6733153
1.201108
1.398349
.0031958
.3605615
-.7818628
.8159742
1.221402
.7263312
1.94779
1.07083
.3973011
1.03845
1.579564
.2583253
.8809358
-.3654448
1.372117
-.6861809
-.7570313
-.3957757
.8739584
.2768194
.7169952
.1872505
.6922696
1.207511
.4868148
.947741
-.1868585
-.6059608
.2111999
-.403145
.0392241
.7259977
.5056194
-.209709
-.2681543
-.2051251
-.1163433
