region,date,politics_security
Languedoc-Roussillon,2013m1,.1340173631906509
Languedoc-Roussillon,2013m2,.3462857894599438
Languedoc-Roussillon,2013m3,.2502367228269577
Languedoc-Roussillon,2013m4,-.4400978405028582
Languedoc-Roussillon,2013m5,-.3920049905776978
Languedoc-Roussillon,2013m6,-.0694202711805701
Languedoc-Roussillon,2013m7,-.8797766134142876
Languedoc-Roussillon,2013m8,-.6461931154131889
Languedoc-Roussillon,2013m9,-.3046253584325314
Languedoc-Roussillon,2013m10,-.0892346307635307
Languedoc-Roussillon,2013m11,.4673782683908939
Languedoc-Roussillon,2013m12,.156961215287447
Languedoc-Roussillon,2014m1,.4559353195130825
Languedoc-Roussillon,2014m2,-.1545683022588492
Languedoc-Roussillon,2014m3,.9033444255590439
Languedoc-Roussillon,2014m4,.1387949228286743
Languedoc-Roussillon,2014m5,.0270344108343124
Languedoc-Roussillon,2014m6,-.5081415977329016
Languedoc-Roussillon,2014m7,-.8731901198625565
Languedoc-Roussillon,2014m8,-.880507069081068
Languedoc-Roussillon,2014m9,-.4063263479620218
Languedoc-Roussillon,2014m10,-.1920069497078657
Languedoc-Roussillon,2014m11,.0409110456705093
Languedoc-Roussillon,2014m12,-.2132863327860832
Languedoc-Roussillon,2015m1,.6283872842788696
Languedoc-Roussillon,2015m2,.4268298752605915
Languedoc-Roussillon,2015m3,1.164446996897459
Languedoc-Roussillon,2015m4,-.0461214035749435
Languedoc-Roussillon,2015m5,-.3336032189428806
Languedoc-Roussillon,2015m6,-.821080532670021
Languedoc-Roussillon,2015m7,-.6726693570613861
Languedoc-Roussillon,2015m8,-.6699207659810782
Languedoc-Roussillon,2015m9,.2405357395298779
Languedoc-Roussillon,2015m10,.311822841130197
Languedoc-Roussillon,2015m11,.9442400015890599
Languedoc-Roussillon,2015m12,1.240806946670637
Languedoc-Roussillon,2016m1,.5830932497978211
Languedoc-Roussillon,2016m2,.227177057415247
Languedoc-Roussillon,2016m3,.2837902709841728
Languedoc-Roussillon,2016m4,.5606447324156761
Languedoc-Roussillon,2016m5,.2563162505626678
Languedoc-Roussillon,2016m6,
