date,swb_respect
2008m1,-.4392733
2008m2,-.4404635
2008m3,-.2342816
2008m4,-.1822612
2008m5,-.0624543
2008m6,-.2474831
2008m7,-.5804955
2008m8,-.5708962
2008m9,.1084415
2008m10,.7045833
2008m11,.7631904
2008m12,.5441276
2009m1,.6578082
2009m2,.8336755
2009m3,.7875004
2009m4,.7480918
2009m5,.493867
2009m6,.2880697
2009m7,.5857496
2009m8,1.362466
2009m9,1.664042
2009m10,1.252439
2009m11,1.156601
2009m12,1.28568
2010m1,2.129191
2010m2,2.719067
2010m3,2.459754
2010m4,1.850154
2010m5,1.150403
2010m6,.8930038
2010m7,1.049913
2010m8,.9693926
2010m9,.9930139
2010m10,.7294489
2010m11,.6807002
2010m12,1.13338
2011m1,1.904588
2011m2,2.131049
2011m3,2.193823
2011m4,1.8993
2011m5,1.512557
2011m6,1.206076
2011m7,1.048408
2011m8,.9874635
2011m9,1.089958
2011m10,1.2327
2011m11,1.734136
2011m12,1.915381
2012m1,2.04445
2012m2,2.063123
2012m3,1.841498
2012m4,1.573223
2012m5,1.457332
2012m6,1.511561
2012m7,1.287267
2012m8,1.079951
2012m9,.9226895
2012m10,.873262
2012m11,.8468065
2012m12,.901879
2013m1,1.371816
2013m2,1.484933
2013m3,1.158942
2013m4,.9078249
2013m5,1.141096
2013m6,1.581312
2013m7,1.788581
2013m8,1.733788
2013m9,1.540233
2013m10,1.407356
2013m11,1.534119
2013m12,1.873496
2014m1,2.159713
2014m2,2.119634
2014m3,1.755865
2014m4,1.398983
2014m5,1.344433
2014m6,1.280297
2014m7,1.139134
2014m8,.9783103
2014m9,.9551125
2014m10,.9707471
2014m11,.9801056
2014m12,1.029708
2015m1,1.250642
2015m2,1.2786
2015m3,1.170955
2015m4,1.156824
2015m5,1.22157
2015m6,1.175531
2015m7,.9157206
2015m8,.5116244
2015m9,.1344419
2015m10,-.1091198
2015m11,-.3931741
2015m12,-.4794284
2016m1,-.2196366
2016m2,-.2676733
2016m3,-.0156924
2016m4,.6978619
