anger
-1.514948
-.6841791
-.4137039
-1.038893
-1.523593
-.5243525
-.1225196
2.056822
-.2189645
.8700258
-.5428803
-.1442423
-.3673169
-.3577964
-.8022621
-.2119354
-.0771017
-.1675385
.270268
1.074324
.7647438
.3905805
-.364717
-.7215986
-.3963544
-1.078674
-1.527861
-1.44408
-1.370758
-.1377438
-.7036538
.6470683
.1630204
.710973
-.6815556
.1772438
.6407329
-.291295
-.7156731
-.3731542
-.3102861
.0575263
.5583892
1.211644
.5212228
.0869979
.0368564
-.8282802
-.269767
.4062703
.3939522
.2479965
.0256591
.8792532
.8471351
.4621856
.1567888
