personal_security_f
.0283348
-.3904957
.5689473
.0825023
-.8140492
-1.353747
-.7613586
-1.978091
-.7008778
-.5630002
.1457546
-.0624085
-.677169
-.607374
.1837755
-.6267061
-.0109205
-.3564234
.6107239
-.9871918
-.5905222
-.3465798
.9139934
4.664916
2.835555
.8021922
1.135702
1.425931
-.1926199
.4543989
.0615626
-.5976894
-1.472573
-.540589
-.2704976
-.45649
-.7010083
-.1821434
.7334481
-.7542097
.3502979
-.6698685
-.7409374
-.3391085
-.2237268
.3776041
.9419407
1.248634
.2690695
.3035742
.7219782
-.0618053
-.057146
.0091241
-.2059065
-.5523846
-.0243424
