date,swb_laugh
2008m1,2.15311
2008m2,1.302029
2008m3,.7742807
2008m4,.3181113
2008m5,.0093683
2008m6,-.2733055
2008m7,-.4303111
2008m8,-.7804737
2008m9,-1.046432
2008m10,-1.140827
2008m11,-1.073383
2008m12,-1.165168
2009m1,-1.759687
2009m2,-2.048284
2009m3,-1.664694
2009m4,-.5014187
2009m5,.6403593
2009m6,1.478548
2009m7,.9601895
2009m8,-.1244602
2009m9,-.774625
2009m10,-.310379
2009m11,.1528549
2009m12,.2069745
2010m1,.1333248
2010m2,-.1455107
2010m3,-.3252611
2010m4,-.2367136
2010m5,-.3085744
2010m6,.0091168
2010m7,.2219994
2010m8,.3332231
2010m9,.4102352
2010m10,.1801342
2010m11,.245846
2010m12,.6005311
2011m1,.8110765
2011m2,.8983265
2011m3,.9172608
2011m4,.9546065
2011m5,1.091833
2011m6,1.038134
2011m7,.6019897
2011m8,.1852312
2011m9,.3015948
2011m10,.7689921
2011m11,.9435257
2011m12,.8809982
2012m1,.6291368
2012m2,.6191787
2012m3,.8950849
2012m4,.8854229
2012m5,.9796474
2012m6,.9557588
2012m7,.7171451
2012m8,.3665656
2012m9,.1685795
2012m10,-.3440599
2012m11,-.5894743
2012m12,-.7352977
2013m1,-.6454603
2013m2,.0202901
2013m3,.4911372
2013m4,.9573032
2013m5,1.203687
2013m6,1.415048
2013m7,1.289147
2013m8,.843071
2013m9,.4138801
2013m10,.2726234
2013m11,.3288757
2013m12,.2021012
2014m1,-.1577462
2014m2,-.1451661
2014m3,.0936537
2014m4,.127635
2014m5,.1484168
2014m6,.2300982
2014m7,.2482826
2014m8,.0781921
2014m9,-.0265022
2014m10,.2121049
2014m11,.4068825
2014m12,.4299965
2015m1,-.0021483
2015m2,-.2218732
2015m3,-.278255
2015m4,-.0358475
2015m5,.2500847
2015m6,.6081867
2015m7,.6953474
2015m8,.5834754
2015m9,.5755548
2015m10,.6894031
2015m11,.6028756
2015m12,.3804021
2016m1,.0676829
2016m2,.0468956
2016m3,.1841156
2016m4,.2372331
