respect
.8791635
1.168813
.0955214
.7242609
1.84383
-.2839623
-.116041
-.4106508
-3.167113
-2.014259
-.0675236
-1.442928
1.181642
.1183585
-.6897298
1.124182
1.890826
1.151749
1.738861
-.5971286
-.6929144
-.9339864
-.9735622
.8862861
2.702672
1.211732
1.459204
-.0390709
.0365764
-.5536331
.1997036
-.2927495
-.234135
-.0636197
-.3345151
-.3599215
-.1931813
.5376189
2.169816
1.393159
-.8796889
-1.221184
-.4666731
.1021889
-1.011482
-.5948719
.1935191
.2484507
1.695205
-.0728141
2.60008
.5072603
1.020676
2.73799
.3946842
-.5639778
-1.202711
