happiness
-1.022761
-.6412247
-.7903009
-.6161504
.2838801
-.3299413
.2430128
-1.074892
-.3203054
-2.209694
-1.293773
-.9556874
-.3519234
-.3050199
.6081282
.360489
.5270197
.8731312
1.267684
1.445875
-.1021257
-.6620417
-1.750531
.7937722
1.502172
.8639328
1.224624
1.190189
1.094631
.8172569
.8484574
.4433166
.8845055
-.1585573
-.2609299
-.4190006
.3354799
-.5828611
.0255635
-.1707409
.4346888
.7701303
.1463792
.8218523
.1801027
.0896326
-.2121212
-.4551487
-.216122
-.0684176
.4365223
.1619498
1.062173
.3880807
.5967476
1.039864
.0490255
