date,swb_sadness
2011m1,-.5740909
2011m2,-.4909524
2011m3,-.2828983
2011m4,-.3253701
2011m5,-.5446823
2011m6,-.4479777
2011m7,-.128154
2011m8,.3421016
2011m9,.5154381
2011m10,.4143803
2011m11,.3783096
2011m12,.4464012
2012m1,.1859871
2012m2,-.3666196
2012m3,-.6276761
2012m4,-.8208916
2012m5,-.9416848
2012m6,-1.073756
2012m7,-.6529863
2012m8,-.0840851
2012m9,.1715878
2012m10,.6261566
2012m11,1.234092
2012m12,1.707866
2013m1,1.454535
2013m2,.5858448
2013m3,-.2570831
2013m4,-.6981714
2013m5,-.7820687
2013m6,-.9499915
2013m7,-.8755088
2013m8,-.371796
2013m9,.1670753
2013m10,.4217966
2013m11,.4244426
2013m12,.3022186
2014m1,-.0327828
2014m2,-.4829682
2014m3,-1.05038
2014m4,-1.421635
2014m5,-1.521429
2014m6,-1.211887
2014m7,-.6994947
2014m8,-.1918121
2014m9,-.3637576
2014m10,-.6923362
2014m11,-.5923814
2014m12,-.4440739
2015m1,-.359939
2015m2,-.6524784
2015m3,-1.364594
2015m4,-1.754093
2015m5,-1.458414
2015m6,-1.212495
2015m7,-.6775535
2015m8,.1014313
2015m9,.2886689
2015m10,.00974
2015m11,-.1053407
2015m12,-.160434
2016m1,-.2338607
2016m2,-.7214047
2016m3,-1.402856
2016m4,-2.064256
