date,swb_learn
2011m1,.180453
2011m2,.0778592
2011m3,.068504
2011m4,.2862862
2011m5,.4200298
2011m6,.5104573
2011m7,.6255553
2011m8,.7520865
2011m9,.9851362
2011m10,1.091177
2011m11,.7335946
2011m12,.3789976
2012m1,.4350587
2012m2,.5242218
2012m3,.3298436
2012m4,.1954274
2012m5,.2898472
2012m6,.6119065
2012m7,.7618959
2012m8,.7743368
2012m9,.8730475
2012m10,.8468949
2012m11,.397822
2012m12,-.4556808
2013m1,-.6583208
2013m2,-.4680434
2013m3,-.1061706
2013m4,.0713479
2013m5,.223694
2013m6,.1382183
2013m7,-.1894313
2013m8,-.4707699
2013m9,-.6965239
2013m10,-.955507
2013m11,-1.138427
2013m12,-.9378677
2014m1,-.2809795
2014m2,.022176
2014m3,.0417531
2014m4,-.2878751
2014m5,-.6919657
2014m6,-.9848509
2014m7,-1.233967
2014m8,-1.200825
2014m9,-1.152632
2014m10,-1.30905
2014m11,-1.676521
2014m12,-1.698483
2015m1,-1.404204
2015m2,-1.46014
2015m3,-1.426831
2015m4,-1.373138
2015m5,-1.169091
2015m6,-1.062895
2015m7,-.7739479
2015m8,-.4836744
2015m9,-.3211684
2015m10,-.7275656
2015m11,-1.320471
2015m12,-1.512743
2016m1,-1.136023
2016m2,-.4552986
2016m3,.4395322
2016m4,1.395852
