family_life_f
-1.00518
-1.256067
-1.373084
-2.153334
-.4010385
-.03897
-.2187682
-.0873394
-.1202419
2.208514
.7235574
.7206447
.6740351
.1447055
-.9145759
-1.090635
-.6371729
.1054893
-.7433751
1.683751
1.777323
1.592395
.9636549
-.3030463
.494
.1733553
1.28122
-.1796233
-1.135987
.239146
.2942763
1.065384
.8270668
2.335421
1.576927
-.3072972
1.099848
-.1287441
-.0420301
-.6780357
-1.087173
-1.219337
-.7012978
.32812
.1803895
-.2036862
.321242
-.9967269
-.2674099
-.5525883
-.8267726
-1.695385
-.7717978
-1.417341
-.1439473
1.019349
.8681923
