date,swb_happiness
2011m1,-.8112552
2011m2,-.484551
2011m3,-.5084221
2011m4,-.3108849
2011m5,-.1999703
2011m6,-.4455278
2011m7,-.9444762
2011m8,-1.1674
2011m9,-1.010527
2011m10,-.2953417
2011m11,.5006903
2011m12,.6962075
2012m1,.3266931
2012m2,.2675262
2012m3,.57921
2012m4,.8486152
2012m5,1.138084
2012m6,1.088691
2012m7,.770887
2012m8,.5514347
2012m9,.4592456
2012m10,.6093278
2012m11,.51425
2012m12,.4517918
2013m1,.5319216
2013m2,1.014392
2013m3,1.3231
2013m4,1.445366
2013m5,1.446443
2013m6,1.097585
2013m7,.336319
2013m8,-.243573
2013m9,-.3475823
2013m10,-.254021
2013m11,-.2998745
2013m12,-.4736044
2014m1,-.5072294
2014m2,-.494161
2014m3,-.443205
2014m4,-.3874916
2014m5,-.6072111
2014m6,-1.192528
2014m7,-1.348415
2014m8,-1.217375
2014m9,-1.066364
2014m10,-.7742925
2014m11,-.5155227
2014m12,-.2922385
2015m1,-.0672277
2015m2,.1935395
2015m3,.2987793
2015m4,.2942348
2015m5,.320372
2015m6,.2241385
2015m7,.0356238
2015m8,-.2680855
2015m9,-.588379
2015m10,-.889544
2015m11,-1.276463
2015m12,-1.608946
2016m1,-1.717301
2016m2,-1.684714
2016m3,-1.714966
2016m4,-1.708724
