date,cat_job_growth
2008m1,1.165594
2008m2,1.37026
2008m3,1.431199
2008m4,1.215645
2008m5,.5551577
2008m6,-.0686719
2008m7,-.3684916
2008m8,-.5525562
2008m9,-.2976635
2008m10,.0371585
2008m11,.0464629
2008m12,.1231655
2009m1,.1513495
2009m2,.0299257
2009m3,-.2498232
2009m4,-.517308
2009m5,-.8031967
2009m6,-.9967301
2009m7,-1.253862
2009m8,-1.449964
2009m9,-1.556451
2009m10,-1.598444
2009m11,-1.535075
2009m12,-1.444694
2010m1,-1.335276
2010m2,-1.289342
2010m3,-1.231058
2010m4,-1.231326
2010m5,-1.386085
2010m6,-1.571507
2010m7,-1.606924
2010m8,-1.583126
2010m9,-1.637428
2010m10,-1.726409
2010m11,-1.743642
2010m12,-1.388568
2011m1,-.4581874
2011m2,.2773056
2011m3,.6798711
2011m4,.879881
2011m5,.8477966
2011m6,.6372996
2011m7,.5528044
2011m8,.4640125
2011m9,.6802918
2011m10,.731251
2011m11,.5788869
2011m12,.2879054
2012m1,.2291217
2012m2,.3587347
2012m3,.5369143
2012m4,.4559101
2012m5,.3167943
2012m6,.245553
2012m7,.2997409
2012m8,.3390586
2012m9,.3476733
2012m10,.3400368
2012m11,.2818693
2012m12,.1466073
2013m1,.138594
2013m2,.5685392
2013m3,1.138417
2013m4,1.437059
2013m5,1.103404
2013m6,.4063195
2013m7,-.2448892
2013m8,-.495216
2013m9,-.3907731
2013m10,-.3559915
2013m11,-.386372
2013m12,-.3684878
2014m1,-.2410409
2014m2,-.0596514
2014m3,.0997208
2014m4,.1745151
2014m5,-.0229679
2014m6,-.2467633
2014m7,-.2726072
2014m8,.0274046
2014m9,.2500384
2014m10,.0384141
2014m11,-.2955617
2014m12,-.4830214
2015m1,-.3769195
2015m2,-.2111907
2015m3,-.0338302
2015m4,.1908198
2015m5,.362573
2015m6,.4381211
2015m7,.58315
2015m8,.8333266
2015m9,.9938305
2015m10,1.011326
2015m11,.9548263
2015m12,.9635408
2016m1,1.007956
2016m2,1.340793
2016m3,1.886385
2016m4,2.776781
