laugh
-1.297455
-.5066711
-.5773229
-.3593467
.7115846
-1.637305
.4339032
-.7491137
-.6311845
-1.453148
-.7292696
-.2601391
.1329757
.638393
.9732807
.7185982
.121315
.6902465
.7489466
1.691702
-1.035012
-.5639764
-2.662826
-.6536291
.0753442
1.023326
1.366809
1.549594
1.249333
.9407375
.9219
.2811159
1.024481
.821651
.007239
-.8505104
-.328192
-.7668756
.0595044
-.2068474
.2119301
.4139027
.0343786
.9525959
-.0577163
.4991659
-.5196106
-.709505
-1.144994
-.2277464
-.1088093
.5445803
.2022611
-.1163687
.8717626
1.146512
-.6254946
