summer_leisure_f
-.9653447
-.6259841
.3119855
.8248249
1.207796
1.891158
1.806352
.3883261
-.1855692
-.6074806
-1.215431
-.7634729
-1.091912
-.6930683
.1352287
.3244104
1.12694
2.217678
1.255839
.2854743
-.5464171
-.9791009
-1.125821
-1.010581
-1.167317
-1.117196
-.1312281
.3491045
.8072298
1.673943
1.150834
-.0228442
-.6524233
-.9544062
-1.357687
-.6771652
-1.079427
-.6896874
-.0808036
.2832301
1.218376
1.72045
1.432816
.4392412
-.7664181
-.9072984
-1.259268
-.8962734
-1.027361
-.9176963
-.355657
-.0026601
1.298687
1.21969
.8705587
.2574956
-.62467
