summer_leisure_f
-1.157894
-.8752695
-.2668123
.5369076
1.192873
1.830831
1.677584
.8450528
-.8592712
-1.024742
-1.408393
-.8505822
-1.221452
-1.014112
-.1820126
.4479226
1.072626
1.563156
1.102981
.6319708
-.5194826
-1.31074
-1.579545
-1.151101
-1.506867
-1.316531
-.4846772
.2450733
.7170769
1.53409
1.721808
1.144721
-.3362102
-.8527032
-1.13453
-.860662
-1.252269
-1.017846
-.342005
.2108478
1.021827
1.401907
1.251859
.7027744
-.1913133
-.2695801
-.5325943
-.1628322
-.2815774
-.2342373
.094938
.4917722
.8229023
1.008623
1.107051
.6429349
-.8242662
